,MAp,mphi,Mchi1,angle,gX,epsilon,ff,Mchi2,Densidad_reliquia,loglikelihood,canales_aniquilacion
0,0.00840183629521,0.183154237586,0.0028006120984,0.0005,2.50662827463,1.99017020845e-06,0.0083554275821,0.003,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 53}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 47}]"
1,0.0108331550514,0.0344308003183,0.00361105168381,0.0005,2.50662827463,2.32212029182e-06,0.0083554275821,0.004,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 55}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 45}]"
2,0.0573523705025,3.89449291937,0.0191174568342,0.0005,2.50662827463,1.10817825095e-05,0.0083554275821,0.019,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
3,2.03055440874,0.0105913704393,0.676851469579,0.0005,2.50662827463,0.000352699864945,0.0083554275821,0.684,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
4,0.00698200855216,0.211259567919,0.00232733618405,0.0005,2.50662827463,2.28379201776e-06,0.0083554275821,0.002,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 97}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 3}]"
5,0.781752431742,0.0178241690116,0.260584143914,0.0005,2.50662827463,0.000133114887059,0.0083554275821,0.263,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 1}]"
6,0.0862039772671,0.00100459557314,0.028734659089,0.0005,2.50662827463,1.56888317862e-06,0.0083554275821,0.029,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 74}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 25}]"
7,0.794330379505,0.0738542244291,0.264776793168,0.0005,2.50662827463,0.000107189520873,0.0083554275821,0.267,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 20}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 15}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 15}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 5}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 5}]"
8,0.0357588080656,0.0158013532147,0.0119196026885,0.0005,2.50662827463,2.24670799349e-06,0.0083554275821,0.012,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 39}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 36}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 12}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 9}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 3}]"
9,1.2235121867,0.00777943736454,0.407837395567,0.0005,2.50662827463,0.000213492566704,0.0083554275821,0.412,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
10,0.114858670932,0.00224464076701,0.038286223644,0.0005,2.50662827463,1.43404119901e-05,0.0083554275821,0.039,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 52}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 20}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 15}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 5}]"
11,0.225074558198,0.012530640769,0.0750248527327,0.0005,2.50662827463,6.14409759018e-06,0.0083554275821,0.076,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 91}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 7}]"
12,0.0177534701125,0.427942844724,0.00591782337082,0.0005,2.50662827463,3.49114656268e-06,0.0083554275821,0.006,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 51}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 39}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 10}]"
13,0.00977489548313,0.00492797526779,0.00325829849438,0.0005,2.50662827463,2.15027433966e-06,0.0083554275821,0.003,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 53}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 47}]"
14,0.00440574720932,6.8191689203,0.00146858240311,0.0005,2.50662827463,1.54249607528e-06,0.0083554275821,0.001,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
15,0.00929672049867,0.0205226566737,0.00309890683289,0.0005,2.50662827463,2.10700519417e-06,0.0083554275821,0.003,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 52}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 48}]"
16,0.255714641165,0.0155361938152,0.0852382137218,0.0005,2.50662827463,3.91162975933e-06,0.0083554275821,0.086,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 90}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 10}]"
17,0.00327954014974,0.45077229311,0.00109318004991,0.0005,2.50662827463,1.19163839529e-06,0.0083554275821,0.001,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
18,0.00561670581647,1.3923684923,0.00187223527216,0.0005,2.50662827463,1.9525168894e-06,0.0083554275821,0.002,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
19,0.608122134038,5.59283886177,0.202707378013,0.0005,2.50662827463,0.000103735447403,0.0083554275821,0.205,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 34}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
20,0.990151175613,3.90517337543,0.330050391871,0.0005,2.50662827463,0.000173008824303,0.0083554275821,0.333,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
21,0.685251978767,0.00817053247149,0.228417326256,0.0005,2.50662827463,0.000119483252138,0.0083554275821,0.231,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 24}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
22,0.0229013141747,4.51338480254,0.00763377139156,0.0005,2.50662827463,4.4092879594e-06,0.0083554275821,0.008,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
23,0.615181876623,0.00832327712733,0.205060625541,0.0005,2.50662827463,0.000105287510141,0.0083554275821,0.207,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 24}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 1}]"
24,1.96079171053,0.00500990041406,0.653597236843,0.0005,2.50662827463,0.00033748456194,0.0083554275821,0.66,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
25,0.357190382183,0.00944819364671,0.119063460728,0.0005,2.50662827463,6.09696807396e-05,0.0083554275821,0.12,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 34}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 26}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 18}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 9}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 7}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 6}]"
26,2.59333080921,0.550597826418,0.86444360307,0.0005,2.50662827463,0.000115323718931,0.0083554275821,0.873,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 67}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 26}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 2}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 2}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 2}]"
27,0.0314602846465,0.0250328857806,0.0104867615488,0.0005,2.50662827463,5.91613125822e-06,0.0083554275821,0.011,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
28,0.0208517313921,0.136523201357,0.0069505771307,0.0005,2.50662827463,3.95858545899e-06,0.0083554275821,0.007,0.122,0.0018614694439790809,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 51}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 11}]"
29,2.07581822005,0.726057965671,0.691939406682,0.0005,2.50662827463,1.01592344043e-05,0.0083554275821,0.699,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 57}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 43}]"
30,1.67465098827,2.56966767963,0.558216996089,0.0005,2.50662827463,0.000292847192229,0.0083554275821,0.564,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
31,0.00334577194916,9.45384171397,0.00111525731639,0.0005,2.50662827463,1.21633807914e-06,0.0083554275821,0.001,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
32,2.51193767244,0.118751682232,0.83731255748,0.0005,2.50662827463,0.000434009983297,0.0083554275821,0.846,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
33,0.00637127822061,0.255400217948,0.00212375940687,0.0005,2.50662827463,2.15828242279e-06,0.0083554275821,0.002,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
34,0.0734480070868,1.00479054075,0.0244826690289,0.0005,2.50662827463,1.44504142095e-05,0.0083554275821,0.025,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
35,0.0980643088164,0.00231020105154,0.0326881029388,0.0005,2.50662827463,1.1566518742e-06,0.0083554275821,0.033,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 91}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 8}]"
36,0.0843448862119,0.00103366791889,0.0281149620706,0.0005,2.50662827463,1.06826786598e-06,0.0083554275821,0.028,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 76}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 24}]"
37,0.366642679406,0.165524822027,0.122214226469,0.0005,2.50662827463,6.4841664915e-05,0.0083554275821,0.123,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 36}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 27}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 20}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 9}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 7}]"
38,0.00475555838661,0.0489637586767,0.00158518612887,0.0005,2.50662827463,1.64979178551e-06,0.0083554275821,0.002,0.122,0.0018614694439790809,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 100}]"
39,0.199129382458,0.00130289321762,0.0663764608193,0.0005,2.50662827463,3.72812275243e-05,0.0083554275821,0.067,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 42}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 32}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 11}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 11}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 5}]"
40,0.0293166876857,0.560828529876,0.00977222922856,0.0005,2.50662827463,5.64300162749e-06,0.0083554275821,0.01,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
41,0.192890701457,0.783956912561,0.0642969004857,0.0005,2.50662827463,3.95892394853e-05,0.0083554275821,0.065,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
42,2.86319230141,0.645034848629,0.954397433802,0.0005,2.50662827463,4.53069098144e-05,0.0083554275821,0.964,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 71}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 28}]"
43,0.215544301339,5.96228959281,0.0718481004463,0.0005,2.50662827463,4.39695381367e-05,0.0083554275821,0.073,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
44,1.38107588429,0.0507513841427,0.460358628097,0.0005,2.50662827463,0.000243048193304,0.0083554275821,0.465,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
45,0.0316562770501,0.175965871824,0.01055209235,0.0005,2.50662827463,6.07948151198e-06,0.0083554275821,0.011,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
46,0.00721883550688,0.555156004746,0.00240627850229,0.0005,2.50662827463,2.29419687019e-06,0.0083554275821,0.002,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 93}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 7}]"
47,1.91334958385,0.00101205986645,0.637783194616,0.0005,2.50662827463,0.000325754838205,0.0083554275821,0.644,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
48,0.815035370722,0.0116031648766,0.271678456907,0.0005,2.50662827463,0.000140122066657,0.0083554275821,0.274,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
49,1.51750663477,0.176216891233,0.505835544924,0.0005,2.50662827463,0.000225007283356,0.0083554275821,0.511,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 20}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 18}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 18}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 6}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 6}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 6}]"
50,1.16550236196,0.00105444020988,0.38850078732,0.0005,2.50662827463,0.000201991172484,0.0083554275821,0.392,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
51,0.233872578336,0.00479189128342,0.0779575261121,0.0005,2.50662827463,4.41736761414e-05,0.0083554275821,0.079,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 43}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 32}, {'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 13}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 11}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 2}]"
52,1.35982286133,0.0045764738779,0.453274287109,0.0005,2.50662827463,0.000233880852754,0.0083554275821,0.458,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
53,0.00786844551937,0.546113979147,0.00262281517312,0.0005,2.50662827463,2.01724484238e-06,0.0083554275821,0.003,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 61}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 39}]"
54,0.0939811915327,0.080724379412,0.0313270638442,0.0005,2.50662827463,1.82377351002e-05,0.0083554275821,0.032,0.123,0.004183536389794037,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
55,0.733060215747,0.527549243848,0.244353405249,0.0005,2.50662827463,0.000128939428419,0.0083554275821,0.247,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
56,2.71844493801,9.02036227929,0.90614831267,0.0005,2.50662827463,0.000464206611638,0.0083554275821,0.915,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
57,0.115340712486,0.00158017077236,0.0384469041621,0.0005,2.50662827463,1.55099326665e-05,0.0083554275821,0.039,0.12,0.0,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 42}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 23}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 17}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 12}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 6}]"
58,0.00998584173416,3.11244444619,0.00332861391139,0.0005,2.50662827463,2.20948472148e-06,0.0083554275821,0.003,0.118,0.0018698229277687437,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 53}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 47}]"
59,0.0197528560163,0.0305379300476,0.00658428533875,0.0005,2.50662827463,3.84571887998e-06,0.0083554275821,0.007,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 51}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 11}]"
60,0.0987995445688,0.00221856333614,0.0329331815229,0.0005,2.50662827463,5.37630739294e-06,0.0083554275821,0.033,0.119,0.00046693842482991855,"[{'channel': '~chi1 ~chi1 ->phi phi', 'contribution_percentage': 83}, {'channel': '~chi2 ~chi2 ->phi phi', 'contribution_percentage': 9}, {'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 4}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 3}]"
61,0.011804803039,0.0148248148156,0.00393493434634,0.0005,2.50662827463,2.4850942287e-06,0.0083554275821,0.004,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 55}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 45}]"
62,0.035140846853,0.143445894003,0.0117136156177,0.0005,2.50662827463,6.80389734026e-06,0.0083554275821,0.012,0.117,0.004211728259292678,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
63,0.0762623020854,5.15236130112,0.0254207673618,0.0005,2.50662827463,1.47310174351e-05,0.0083554275821,0.026,0.122,0.0018614694439790809,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 38}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 12}]"
64,0.00895947262815,9.27540785795,0.00298649087605,0.0005,2.50662827463,2.04283088822e-06,0.0083554275821,0.003,0.12,0.0,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 50}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 50}]"
65,1.82763135585,0.0413716203211,0.60921045195,0.0005,2.50662827463,0.000313795155024,0.0083554275821,0.615,0.121,0.0004658942140597564,"[{'channel': '~chi1 ~chi2 ->u u~', 'contribution_percentage': 33}, {'channel': '~chi1 ~chi2 ->e- e+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->mu- mu+', 'contribution_percentage': 25}, {'channel': '~chi1 ~chi2 ->d d~', 'contribution_percentage': 8}, {'channel': '~chi1 ~chi2 ->s s~', 'contribution_percentage': 8}]"
